date,pct_respiratory,pm25,no2,ozone,temperature,humidity,pm25_lag14,no2_lag12,ozone_lag13,month,day_of_week,is_weekend,season_num,month_sin,month_cos
2025-04-04,11.13,5.9227542336802275,6.334586324937027,0.0323160894874022,51.409205312252965,63.93877416622691,4.582985233820459,5.4611683341772155,0.0395100573543015,4,4,0,1,0.8660254037844387,-0.49999999999999983
2025-04-05,11.81,5.38569398042328,5.148289207594937,0.034306318815331,50.07646435046113,59.70150266490765,5.407103781903766,8.610094620098039,0.0370042919369786,4,5,1,1,0.8660254037844387,-0.49999999999999983
2025-04-06,12.64,4.63880841728526,5.262364890025576,0.0363126611208406,49.58438510540184,53.8420719762533,5.644464605692954,8.825365916461918,0.0339565874316939,4,6,1,1,0.8660254037844387,-0.49999999999999983
2025-04-07,11.97,4.805623178076063,7.492524484771573,0.0363050156794425,50.45623309486166,54.539204823219,5.5665202,7.935357100244499,0.0364134257064722,4,0,0,1,0.8660254037844387,-0.49999999999999983
2025-04-08,11.75,5.0077159184434965,7.601007420253165,0.0394732828546562,51.43959668906456,48.51941629551452,5.6079806911458325,8.027577424390245,0.0362699592021758,4,1,0,1,0.8660254037844387,-0.49999999999999983
2025-04-09,11.66,6.329675791666667,8.625536402035623,0.041674944250871,54.92308855190539,45.96035033068783,6.131543796175576,7.525667953658536,0.0397222094288304,4,2,0,1,0.8660254037844387,-0.49999999999999983
2025-04-10,11.46,7.767282303030303,8.971274167088607,0.0417837594050743,57.278419718586385,49.90369140105541,6.672004058307534,5.229610879606879,0.0407245736224028,4,3,0,1,0.8660254037844387,-0.49999999999999983
2025-04-11,11.04,7.226394335269271,8.443770254452927,0.0400956026200873,58.42237919764398,51.29381786243386,8.420849339999998,4.232655555831266,0.0372034394213381,4,4,0,1,0.8660254037844387,-0.49999999999999983
2025-04-12,11.71,7.009693277836691,6.442849255754475,0.042227736196319,57.635987054973825,51.02094523809525,8.808728368227731,5.630856395121952,0.0335655824468085,4,5,1,1,0.8660254037844387,-0.49999999999999983
2025-04-13,12.53,6.60155697564276,4.968002982142857,0.0424004078947368,57.80342975,48.51476757671958,6.983814020661157,5.174890182741117,0.0338526297577854,4,6,1,1,0.8660254037844387,-0.49999999999999983
