date,pm25,pm25_n_stations
2024-10-28,7.535118059400827,1936
2024-10-29,8.665827873138163,1947
2024-10-30,8.496870047989031,2188
2024-10-31,6.522858627895007,1943
2024-11-01,5.930047837615621,1946
2024-11-02,6.199939349056605,2332
2024-11-03,5.647663293450233,1939
2024-11-04,5.654335901444789,1938
2024-11-05,5.403127352293578,2180
2024-11-06,5.920558922320041,1931
2024-11-07,6.381489448525608,1933
2024-11-08,7.017414194759825,2290
2024-11-09,7.43555421948718,1950
2024-11-10,8.058895700258399,1935
2024-11-11,5.551421374825825,2153
2024-11-12,4.577548810146443,1912
2024-11-13,5.5460750807871575,1931
2024-11-14,5.858312987925831,2319
2024-11-15,6.372015008780992,1936
2024-11-16,6.3878378871635615,1932
2024-11-17,7.337400858915441,2176
2024-11-18,7.649116088265836,1926
2024-11-19,6.308186972395833,1920
2024-11-20,5.4238464600794005,2267
2024-11-21,4.684409188778186,1907
2024-11-22,5.204196001046573,1911
2024-11-23,5.518945484440316,2153
2024-11-24,6.422801166407465,1929
2024-11-25,7.003058993753253,1921
2024-11-26,6.329970896193772,2312
2024-11-27,7.147969095360825,1940
2024-11-28,6.498543290355854,1939
2024-11-29,6.381638122109158,2162
2024-11-30,7.1695496352631585,1900
2024-12-01,8.558300600104277,1918
2024-12-02,8.422177314020345,2261
2024-12-03,9.450765785381027,1929
2024-12-04,10.295146428126623,1927
2024-12-05,8.0538612613321,2162
2024-12-06,7.830736723260643,1926
2024-12-07,8.932274456285565,1933
2024-12-08,8.351675300258844,2318
2024-12-09,7.848634209024897,1928
2024-12-10,7.998280229362591,1914
2024-12-11,6.712548399350649,2156
2024-12-12,6.207503079166667,1920
2024-12-13,7.0019325835929385,1926
2024-12-14,7.81798823870682,2258
2024-12-15,7.348892299843832,1921
2024-12-16,6.482045440352698,1928
2024-12-17,6.8442397877532235,2172
2024-12-18,7.4744342805128205,1950
2024-12-19,7.4474760435005125,1954
2024-12-20,8.394544544753748,2335
2024-12-21,7.117474630445925,1951
2024-12-22,7.816413195966908,1934
2024-12-23,8.573391654903757,2182
2024-12-24,9.756886550561797,1958
2024-12-25,9.798491283076924,1950
2024-12-26,9.105088920315236,2284
2024-12-27,8.940850701898409,1949
2024-12-28,7.33692688741044,1954
2024-12-29,5.983097140083218,2163
2024-12-30,5.577510153008299,1928
2024-12-31,7.003573674466979,1923
2025-01-01,6.8206880918412836,2243
2025-01-02,6.523061583029672,1921
2025-01-03,7.234718911398963,1930
2025-01-04,5.631590239312267,2152
2025-01-05,5.6326821355578724,1918
2025-01-06,5.376515144050105,1916
2025-01-07,5.163922209156194,2228
2025-01-08,6.765717468062827,1910
2025-01-09,8.160451740273396,1902
2025-01-10,9.335323372410546,2124
2025-01-11,7.870766593308939,1913
2025-01-12,7.9050224409282706,1896
2025-01-13,6.638980502676182,2242
2025-01-14,6.146870440740741,1890
2025-01-15,7.569931488666316,1897
2025-01-16,8.73752653018868,2120
2025-01-17,9.14209234288692,1919
2025-01-18,7.600535142033543,1908
2025-01-19,6.75098206660666,2222
2025-01-20,5.551998777366473,1891
2025-01-21,6.624327490832896,1909
2025-01-22,8.418592898489141,2118
2025-01-23,9.470129822546973,1916
2025-01-24,9.424051588541666,1920
2025-01-25,9.013429292280232,2241
2025-01-26,7.593877419779064,1901
2025-01-27,7.280952241108786,1912
2025-01-28,7.375983262004662,2145
2025-01-29,7.713125691153647,1933
2025-01-30,8.787011401554404,1930
2025-01-31,8.81873243554163,2234
2025-02-01,6.322367659079151,1933
2025-02-02,7.22557793040293,1911
2025-02-03,8.464607032152843,2146
2025-02-04,6.765467361845516,1929
2025-02-05,6.633017984872196,1917
2025-02-06,7.081124155643739,2268
2025-02-07,5.905095270072993,1918
2025-02-08,6.697589446697868,1923
2025-02-09,6.891584991545327,2129
2025-02-10,7.303054173187272,1917
2025-02-11,7.877497720942408,1910
2025-02-12,8.0254325991921,2228
2025-02-13,6.113984274438056,1913
2025-02-14,7.170719691745036,1914
2025-02-15,7.506222988821611,2147
2025-02-16,5.4325346787592,1902
2025-02-17,5.482275772727273,1892
2025-02-18,5.73592975044405,2252
2025-02-19,5.7591967851542085,1913
2025-02-20,5.946608285938316,1913
2025-02-21,6.405784223950967,2121
2025-02-22,8.4475874109375,1920
2025-02-23,9.36641331056227,1903
2025-02-24,8.253236395128551,2217
2025-02-25,7.384263269150052,1906
2025-02-26,8.009968905937992,1903
2025-02-27,8.255566098921706,2133
2025-02-28,5.915639145454545,1925
2025-03-01,6.3849623699843665,1919
2025-03-02,5.944620587560653,2267
2025-03-03,7.982869030366492,1910
2025-03-04,8.375453279496591,1907
2025-03-05,5.377263865974516,2119
2025-03-06,4.407593058608059,1911
2025-03-07,5.6619936772349275,1924
2025-03-08,6.135386304367201,2244
2025-03-09,5.561164642519685,1905
2025-03-10,6.080510525539758,1899
2025-03-11,6.690526998122066,2130
2025-03-12,6.578119771920668,1916
2025-03-13,8.861279998950131,1905
2025-03-14,10.661894401223776,2288
2025-03-15,10.102254161741834,1929
2025-03-16,5.5478138565466875,1917
2025-03-17,4.57665821611551,2147
2025-03-18,5.67729598025974,1925
2025-03-19,6.301693204604919,1911
2025-03-20,4.6547296663705024,2251
2025-03-21,4.582985233820459,1916
2025-03-22,5.407103781903766,1912
2025-03-23,5.644464605692954,2143
2025-03-24,5.5665202,1900
2025-03-25,5.6079806911458325,1920
2025-03-26,6.131543796175576,2301
2025-03-27,6.672004058307534,1938
2025-03-28,8.420849339999998,1950
2025-03-29,8.808728368227731,2178
2025-03-30,6.983814020661157,1936
2025-03-31,5.352618100888656,1913
2025-04-01,5.463844705510388,2214
2025-04-02,6.102574535562633,1884
2025-04-03,6.003248497340425,1880
2025-04-04,5.9227542336802275,2114
2025-04-05,5.38569398042328,1890
2025-04-06,4.63880841728526,1886
2025-04-07,4.805623178076063,2235
2025-04-08,5.0077159184434965,1876
2025-04-09,6.329675791666667,1896
2025-04-10,7.767282303030303,2112
2025-04-11,7.226394335269271,1894
2025-04-12,7.009693277836691,1886
2025-04-13,6.60155697564276,2217
2025-04-14,6.904575024390244,1886
2025-04-15,6.044746096398305,1888
2025-04-16,6.08257351206815,2113
2025-04-17,7.274276832189973,1895
2025-04-18,8.904176774432118,1893
2025-04-19,8.786154700662252,2265
2025-04-20,6.3405931566455696,1896
2025-04-21,5.91432569883351,1886
2025-04-22,6.552381529078014,2115
2025-04-23,7.018994889182058,1895
2025-04-24,8.071383546560847,1890
2025-04-25,7.188498289841987,2215
2025-04-26,5.777843995197439,1874
2025-04-27,5.3567088940860215,1860
2025-04-28,6.020663842685852,2085
2025-04-29,6.4717700359249335,1865
2025-04-30,5.900697973441734,1845
2025-05-01,6.4409609856823264,2235
2025-05-02,6.599480635927506,1876
2025-05-03,5.509956571888412,1864
2025-05-04,4.693528551657857,2081
2025-05-05,5.1745589453669,1867
2025-05-06,5.718334893390192,1876
2025-05-07,5.8877811507720255,2202
2025-05-08,5.9468110471092075,1868
2025-05-09,5.71749981745182,1868
2025-05-10,5.8362463334925945,2093
2025-05-11,5.810748351901446,1867
2025-05-12,6.06333355465805,1857
2025-05-13,5.911788546924114,2227
2025-05-14,6.384195467948718,1872
2025-05-15,7.585345729817008,1858
2025-05-16,8.129678305797102,2070
2025-05-17,6.139404363834422,1836
2025-05-18,5.20938641388737,1829
2025-05-19,5.733113993569132,2177
2025-05-20,5.510109945770065,1844
2025-05-21,4.969746894194248,1843
2025-05-22,4.66676775060183,2077
2025-05-23,4.868298290460879,1866
2025-05-24,5.1463763470588235,1870
2025-05-25,5.8511546798029554,2233
2025-05-26,5.252461268135411,1861
2025-05-27,5.3051002513397645,1866
2025-05-28,5.152542791885442,2095
2025-05-29,6.011845520172136,1859
2025-05-30,7.086299903225806,1860
2025-05-31,7.974288848638671,2167
2025-06-01,7.511273073888889,1800
2025-06-02,8.041310600440287,1817
2025-06-03,10.227742804914005,2035
2025-06-04,12.37802868032787,1830
2025-06-05,12.589045829162133,1838
2025-06-06,11.757874971206581,2188
2025-06-07,12.289947058951967,1832
2025-06-08,12.651196209721464,1831
2025-06-09,10.15376081769306,2046
2025-06-10,9.887858627995643,1836
2025-06-11,12.277135513631407,1834
2025-06-12,13.920680145446095,2152
2025-06-13,11.11866133224401,1836
2025-06-14,9.141283092997812,1828
2025-06-15,7.302461600098136,2038
2025-06-16,6.968926579757976,1818
2025-06-17,6.2848832490400435,1823
2025-06-18,6.638238380668804,2183
2025-06-19,6.604170379989065,1829
2025-06-20,7.4879289983606565,1830
2025-06-21,8.979212032226563,2048
2025-06-22,9.022284867213115,1830
2025-06-23,9.531105450657895,1824
2025-06-24,9.518947542897328,2133
2025-06-25,8.418541218681318,1820
2025-06-26,7.281656751929438,1814
2025-06-27,6.829924143559489,2034
2025-06-28,6.261399787629995,1827
2025-06-29,6.545848496681416,1808
2025-06-30,7.159248283457249,2152
2025-07-01,7.867341159650516,1259
2025-07-02,7.839448348929421,1261
2025-07-03,9.119948195418754,1397
2025-07-04,13.552680103205631,1279
2025-07-05,12.997643791862284,1278
2025-07-06,9.66564157538036,1446
2025-07-07,8.706533337610264,1247
2025-07-08,8.859901405668017,1235
2025-07-09,8.054583998549672,1379
2025-07-10,8.320248200160128,1249
2025-07-11,8.9534098904,1250
2025-07-12,8.713060908965517,1450
2025-07-13,8.167092748,1250
2025-07-14,9.342138730184148,1249
2025-07-15,10.07731031962482,1386
2025-07-16,8.78608433148295,1261
2025-07-17,7.44710303508772,1254
2025-07-18,6.358317360416667,1440
2025-07-19,6.319517995268138,1268
2025-07-20,6.507815497607655,1254
2025-07-21,9.198623291066282,1388
2025-07-22,8.34603711844197,1258
2025-07-23,8.197727724603174,1260
2025-07-24,8.53792675136612,1464
2025-07-25,7.576920104559748,1272
2025-07-26,8.969157820126783,1262
2025-07-27,8.416259415706051,1388
2025-07-28,7.9486387486166015,1265
2025-07-29,8.609993023715415,1265
2025-07-30,9.518478128522338,1455
2025-07-31,13.526273554509803,1275
2025-08-01,13.873913877161055,1099
2025-08-02,10.745846936170214,1222
2025-08-03,11.534980932110091,1090
2025-08-04,13.214551387511479,1089
2025-08-05,13.580483371383893,1279
2025-08-06,11.466744963336389,1091
2025-08-07,10.30879303492647,1088
2025-08-08,10.081401520231214,1211
2025-08-09,9.119271611775527,1087
2025-08-10,8.976193969387756,1078
2025-08-11,8.724246635048232,1244
2025-08-12,7.917186067655236,1079
2025-08-13,8.20518277705828,1081
2025-08-14,9.658067924668874,1208
2025-08-15,9.790439859259259,1080
2025-08-16,8.67512879888786,1079
2025-08-17,7.4887514104,1250
2025-08-18,6.491196625464684,1076
2025-08-19,6.365890378127896,1079
2025-08-20,6.049047053112033,1205
2025-08-21,6.1287492502308405,1083
2025-08-22,6.691765059797608,1087
2025-08-23,6.863544254761905,1260
2025-08-24,6.217985415750916,1092
2025-08-25,6.127113666359447,1085
2025-08-26,6.1417183871499175,1214
2025-08-27,6.424361022018349,1090
2025-08-28,7.0813941323529415,1088
2025-08-29,6.767243574044587,1256
2025-08-30,6.503991394301471,1088
2025-08-31,6.447627672509225,1084
2025-09-01,6.099492720476706,923
2025-09-02,6.638192963724305,827
2025-09-03,8.091033369879518,830
2025-09-04,9.154926652083333,960
2025-09-05,8.745623821471654,829
2025-09-06,7.3754722879708385,823
2025-09-07,6.0615024058441564,924
2025-09-08,5.399684630354957,817
2025-09-09,5.574727562347188,818
2025-09-10,6.777424314583333,960
2025-09-11,7.496695561893204,824
2025-09-12,8.129870577294685,828
2025-09-13,8.833981369379014,934
2025-09-14,8.958357850241546,828
2025-09-15,9.032431494571773,829
2025-09-16,8.778051213250517,966
2025-09-17,8.115248511432009,831
2025-09-18,8.33303604556355,834
2025-09-19,8.599785316239316,936
2025-09-20,7.3246270337756325,829
2025-09-21,6.8740471557971015,828
2025-09-22,6.469075154479918,971
2025-09-23,6.111313723021583,834
2025-09-24,5.909332280385079,831
2025-09-25,5.846677121374866,931
2025-09-26,6.232350913043478,828
2025-09-27,6.878983806529625,827
2025-09-28,7.3380186841552995,953
2025-09-29,7.501362758830694,821
2025-09-30,7.6031485829268295,820
2025-10-01,7.020202962499999,160
2025-10-02,7.534288570469799,149
2025-10-03,8.96919922818792,149
2025-10-04,8.774221903614457,166
2025-10-05,7.547923328859061,149
2025-10-06,5.616730546666667,150
2025-10-07,4.92165249689441,161
2025-10-08,4.90335580794702,151
2025-10-09,4.303060832214765,149
2025-10-10,5.477970144578313,166
2025-10-11,5.203747174496645,149
2025-10-12,5.0800567333333335,150
2025-10-13,4.4400450186335405,161
2025-10-14,4.59982967114094,149
2025-10-15,4.981365366666666,150
2025-10-16,4.60450424852071,169
2025-10-17,6.606584932885906,149
2025-10-18,7.269217190789473,152
2025-10-19,4.643788337423313,163
2025-10-20,3.6738096666666666,147
2025-10-21,4.040447729166667,144
2025-10-22,4.792357715151515,165
2025-10-23,5.451827375838926,149
2025-10-24,6.348465490066225,151
2025-10-25,6.13462123030303,165
2025-10-26,5.4459274415584416,154
2025-10-27,4.506997818181818,154
2025-10-28,4.631667752941176,170
2025-10-29,4.980152980263158,152
2025-10-30,5.429570464052287,153
2025-10-31,5.152643333333334,165
